Nose_X,Nose_Y,Left_Eye_X,Left_Eye_Y,Right_Eye_X,Right_Eye_Y,Left_Ear_X,Left_Ear_Y,Right_Ear_X,Right_Ear_Y,Left_Shoulder_X,Left_Shoulder_Y,Right_Shoulder_X,Right_Shoulder_Y,Left_Elbow_X,Left_Elbow_Y,Right_Elbow_X,Right_Elbow_Y,Left_Wrist_X,Left_Wrist_Y,Right_Wrist_X,Right_Wrist_Y,Left_Hip_X,Left_Hip_Y,Right_Hip_X,Right_Hip_Y,Left_Knee_X,Left_Knee_Y,Right_Knee_X,Right_Knee_Y,Left_Ankle_X,Left_Ankle_Y,Right_Ankle_X,Right_Ankle_Y,Class
0.0,0.0,0.0,0.0,0.0,0.0,0.5671517,0.49512872,0.5772342,0.49652168,0.5616179,0.516069,0.58071125,0.5177269,0.55477464,0.53991544,0.58498955,0.54259616,0.5537252,0.54922223,0.5839868,0.5513636,0.5625187,0.5621204,0.57485,0.5627698,0.5625468,0.5900174,0.57308567,0.5906848,0.56225675,0.6149907,0.5702263,0.61605257,Neutral
0.10651363,0.92607945,0.10768355,0.9200475,0.10322469,0.92281145,0.11175828,0.9092826,0.0,0.0,0.12341144,0.91280895,0.09831369,0.92569953,0.13702276,0.938403,0.096289635,0.96423113,0.13744096,0.9551273,0.10450183,0.9795478,0.13036157,0.9677134,0.11447888,0.9740806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
0.89525247,0.6706321,0.0,0.0,0.8938421,0.66656375,0.0,0.0,0.8894394,0.6617927,0.8960795,0.6768879,0.878105,0.669691,0.897538,0.7037289,0.86506176,0.688379,0.9002322,0.7296826,0.86006296,0.7112909,0.8821646,0.71312976,0.87151945,0.7100454,0.8773982,0.7533783,0.87087345,0.75094,0.8709831,0.79067606,0.8694863,0.78931975,Neutral
0.008769765,0.5223924,0.010110191,0.51871747,0.0,0.0,0.013967192,0.5187071,0.0,0.0,0.02129083,0.5347842,0.0069332616,0.53925425,0.03011746,0.5517409,0.0054276465,0.56678885,0.035809778,0.575501,0.0070338906,0.5851587,0.025666209,0.58238083,0.017333385,0.5846761,0.029413026,0.6202772,0.02667109,0.61971927,0.042153656,0.65617496,0.04264218,0.6495148,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5441829,0.7060154,0.5304616,0.7218786,0.54683024,0.72254694,0.5256168,0.7451845,0.55201566,0.7470714,0.52529573,0.7621091,0.5522558,0.763354,0.5329453,0.7631329,0.5431591,0.76363784,0.5346256,0.79576373,0.541818,0.7962421,0.5367392,0.8228068,0.5399286,0.82349604,Neutral
0.9767954,0.33471096,0.97829634,0.33243316,0.97562164,0.33159527,0.0,0.0,0.0,0.0,0.97896963,0.34732446,0.9641135,0.34189412,0.98142534,0.36929137,0.9532872,0.35784814,0.98052084,0.38872513,0.9468203,0.37803373,0.9665963,0.3812157,0.95781523,0.37831268,0.9600928,0.4147212,0.95518553,0.41216934,0.95613,0.44582698,0.9546767,0.4441659,Neutral
0.31060085,0.43800658,0.31238192,0.43441394,0.308554,0.4348164,0.3154273,0.4358845,0.30565134,0.4368164,0.32002276,0.45377818,0.30301002,0.45381737,0.3261195,0.4744948,0.2986101,0.47055605,0.32548863,0.49138188,0.2998173,0.47916028,0.3184559,0.493432,0.30802187,0.4935557,0.31691742,0.5213816,0.30903855,0.52149606,0.31750435,0.54981107,0.3134937,0.54947376,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88944554,0.36678898,0.8760016,0.38056728,0.8906972,0.3854217,0.867952,0.39678878,0.8928604,0.40870878,0.86764944,0.4065279,0.8947096,0.42419145,0.873193,0.4208589,0.88198626,0.42236683,0.87270546,0.45152587,0.87745553,0.4528418,0.8705286,0.47979882,0.87179095,0.48205736,Neutral
0.8979098,0.82613295,0.89982533,0.8227627,0.89661616,0.8215193,0.0,0.0,0.0,0.0,0.90591264,0.833924,0.8865033,0.8260842,0.91147006,0.8571095,0.8709017,0.8400873,0.9090769,0.8714846,0.86358917,0.85104764,0.8919131,0.86893505,0.88028467,0.864417,0.8862799,0.9037574,0.8750638,0.90000474,0.8780123,0.9429103,0.8672903,0.9397212,Neutral
0.077383325,0.7784484,0.07940592,0.7736879,0.07508113,0.77495456,0.08410419,0.770312,0.0,0.0,0.093443744,0.7849133,0.07081954,0.79117525,0.10669983,0.81118137,0.06681847,0.82300186,0.111264355,0.83804154,0.068494916,0.84618616,0.09669327,0.8436895,0.083299205,0.8470276,0.09820594,0.8849837,0.09057591,0.8876735,0.09936697,0.9137868,0.09869571,0.915595,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57647264,0.80746645,0.5607704,0.82262343,0.5807158,0.82445633,0.55158615,0.84618825,0.5888282,0.8529228,0.55592096,0.8648244,0.59478194,0.8782027,0.56440514,0.8759385,0.5759629,0.8762834,0.5686456,0.9185596,0.57392377,0.91821885,0.5689513,0.9561503,0.5673298,0.95697033,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3774089,0.8738083,0.3600398,0.90019876,0.38318685,0.8954288,0.35644397,0.93060446,0.39438733,0.9082333,0.35407916,0.941349,0.39256993,0.8968299,0.36313123,0.96550125,0.3777809,0.9632741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.6389656,0.8101775,0.6488282,0.81064945,0.6334409,0.8327013,0.6554375,0.8344753,0.623235,0.85515887,0.65897083,0.86283153,0.622629,0.8610781,0.65690136,0.8775986,0.63526374,0.88348895,0.6494358,0.88355,0.63034475,0.91284204,0.6455562,0.9130185,0.6305412,0.94825464,0.6443112,0.9482578,Neutral
0.89733046,0.6763311,0.0,0.0,0.89609665,0.67207116,0.0,0.0,0.8915037,0.6665432,0.8963493,0.68199104,0.8798685,0.674665,0.89779896,0.70839435,0.86625236,0.6941111,0.90246105,0.73287386,0.86039627,0.7190456,0.8827088,0.7263116,0.87314343,0.72329456,0.8782776,0.76883274,0.8736826,0.7663358,0.87267655,0.8029318,0.873234,0.8017404,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.56718004,0.493436,0.577701,0.49467796,0.5619837,0.5136648,0.5812222,0.5150269,0.55455416,0.5380637,0.5848795,0.54012185,0.5532883,0.5489223,0.58300126,0.5505882,0.5633889,0.5599462,0.5757481,0.56047624,0.564064,0.5880008,0.57353646,0.5885978,0.56398964,0.61429936,0.57048094,0.6151547,Neutral
0.0098364325,0.5255594,0.011245981,0.52149945,0.008115776,0.5229091,0.015050609,0.5207284,0.0,0.0,0.020730585,0.535086,0.007048619,0.54197466,0.031672377,0.55528104,0.0063104047,0.5682343,0.038680412,0.5778672,0.0076802983,0.58638936,0.028339272,0.58228165,0.02033115,0.5864549,0.029367125,0.62250215,0.027496513,0.62582856,0.037672374,0.65358496,0.03900793,0.6562268,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53039217,0.71895856,0.5471584,0.72036904,0.52609867,0.74065435,0.5517397,0.7444808,0.5257123,0.75697786,0.55199397,0.76161736,0.5322456,0.76102436,0.54266196,0.7616389,0.53428006,0.7936369,0.54080355,0.7941422,0.5363819,0.8205494,0.5389137,0.8211418,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8927626,0.8374963,0.89815277,0.83705086,0.87865853,0.85246396,0.9018487,0.8569209,0.86912674,0.8599154,0.89857566,0.8691125,0.88700545,0.8834793,0.88891876,0.88109165,0.88212794,0.91536057,0.87963235,0.9084236,0.8784379,0.94795436,0.8747986,0.93810326,Neutral
0.9787568,0.33658457,0.0,0.0,0.97748876,0.33363715,0.0,0.0,0.0,0.0,0.97964954,0.3493023,0.9647755,0.343429,0.9812536,0.3721824,0.95494616,0.35920256,0.980892,0.39399484,0.9512158,0.37841314,0.9677258,0.38258407,0.958692,0.3797857,0.9608304,0.41596735,0.9551036,0.4135911,0.9571091,0.44782573,0.95450515,0.44631842,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88873136,0.3663247,0.87547034,0.3795739,0.89013046,0.3841195,0.8672988,0.3962161,0.89356077,0.4074874,0.8667614,0.40712407,0.89607275,0.4232518,0.8727236,0.41905147,0.8813115,0.42034733,0.8713578,0.4491561,0.8751061,0.45026863,0.86993927,0.47848567,0.8698941,0.48054504,Neutral
0.31039464,0.4407766,0.31220645,0.43725386,0.3083868,0.43750373,0.31520617,0.43856153,0.3054286,0.43911228,0.3194748,0.4559805,0.30266795,0.4556972,0.3254721,0.47682926,0.29833555,0.47309315,0.3249131,0.49233744,0.29894507,0.482271,0.31744212,0.49603283,0.3071717,0.4959671,0.31561166,0.523318,0.3081121,0.52324724,0.31589147,0.55090594,0.31231517,0.55044997,Neutral
0.075365975,0.7877004,0.07799971,0.782585,0.073357575,0.78348815,0.084040135,0.7791994,0.0,0.0,0.09301289,0.7958335,0.071325354,0.80091435,0.105427146,0.8236821,0.066964395,0.8332594,0.11071084,0.8496813,0.0681072,0.856846,0.09468646,0.8493792,0.08197454,0.8518221,0.09695432,0.88796353,0.09019726,0.88970834,0.097982645,0.9201502,0.09698499,0.92115045,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.638278,0.79868287,0.6486734,0.7987317,0.6338803,0.82162446,0.65512633,0.8214422,0.62471175,0.84640145,0.6600981,0.8473551,0.62216586,0.8637099,0.6583339,0.86713797,0.636764,0.8724512,0.65024674,0.8719376,0.63467366,0.9032815,0.647016,0.9029687,0.63413316,0.93455505,0.6449648,0.9338974,Neutral
0.8977745,0.6840525,0.0,0.0,0.8965674,0.68010557,0.0,0.0,0.8925257,0.6740275,0.89863074,0.68721634,0.8815388,0.68077004,0.89887226,0.7167174,0.8663448,0.70281,0.90153015,0.74161685,0.86370885,0.72468996,0.8844027,0.7261238,0.8742951,0.7232575,0.87909776,0.7670883,0.87332803,0.76501364,0.873089,0.8039433,0.8706144,0.8034868,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5719282,0.8188382,0.56522,0.83052284,0.5734722,0.83082527,0.56641996,0.8549615,0.5811067,0.8590005,0.5763668,0.87586814,0.58751845,0.88023716,0.5654386,0.8777428,0.57081026,0.8778417,0.568081,0.9189684,0.57168263,0.91923225,0.56566036,0.95911604,0.5665451,0.9595288,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.36675158,0.8651768,0.37731016,0.8649326,0.36098346,0.89153445,0.38143557,0.8860887,0.35883465,0.92124784,0.39211577,0.8973359,0.35493854,0.93584925,0.39022034,0.88638544,0.36400422,0.95437896,0.37704623,0.95259094,0.3624651,0.9907238,0.37678355,0.9895026,0.0,0.0,0.0,0.0,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8918168,0.8414369,0.90613294,0.84366524,0.88264006,0.8610459,0.91283303,0.8724866,0.88610023,0.8764049,0.91474116,0.901323,0.8837988,0.8801862,0.89178455,0.87934095,0.8814713,0.91450316,0.8843705,0.9137381,0.87575936,0.9533991,0.87146586,0.95356715,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.5666319,0.4897382,0.57744104,0.49104163,0.56115973,0.50987977,0.58028245,0.51043224,0.55417234,0.5360163,0.5844866,0.53319854,0.5525105,0.54763454,0.5830387,0.53879505,0.5629457,0.5562241,0.57497305,0.5566465,0.56567615,0.58650494,0.57325304,0.58697766,0.56653005,0.6142297,0.57012427,0.61519057,Neutral
0.01175283,0.5319802,0.013110289,0.5274882,0.009502183,0.5295113,0.016726263,0.52588373,0.0,0.0,0.022516299,0.53947073,0.0093772765,0.54918635,0.03456277,0.5587387,0.010209585,0.5772917,0.04173353,0.5823198,0.011452971,0.5966192,0.031839665,0.58920723,0.024048995,0.5945636,0.031034889,0.627596,0.029136706,0.63202715,0.040883865,0.6542794,0.041597407,0.6575994,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315068,0.7123016,0.5468198,0.71524554,0.52689964,0.7297432,0.55107427,0.7423341,0.52771515,0.7382635,0.5517157,0.7616927,0.53310645,0.75740665,0.5424757,0.75841933,0.53490984,0.7919373,0.53910637,0.79283625,0.5370966,0.8216282,0.536389,0.8224351,Neutral
0.30793282,0.4442191,0.30988702,0.44086593,0.30624753,0.4411849,0.31338358,0.44269353,0.30430728,0.44335312,0.31815588,0.46119335,0.302197,0.4608213,0.32357103,0.48214263,0.29707444,0.47722116,0.32306412,0.50187445,0.29845756,0.48735237,0.31656682,0.4991839,0.30692568,0.49917206,0.3159357,0.526233,0.3092712,0.52609634,0.31712833,0.5506156,0.3139506,0.5498559,Neutral
0.978904,0.3427148,0.98035145,0.3404948,0.9776694,0.33971506,0.0,0.0,0.0,0.0,0.98088807,0.35417566,0.9671185,0.34875423,0.9823742,0.3767007,0.95757943,0.36528558,0.9826205,0.39777672,0.95444584,0.3842124,0.96965164,0.38707975,0.96156466,0.3843961,0.9624697,0.42156842,0.9591961,0.41936883,0.9571633,0.45320162,0.95739293,0.4517352,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.879748,0.3600925,0.8864705,0.36231163,0.8744181,0.37672052,0.8874804,0.3811505,0.86525005,0.39396998,0.8909096,0.40535307,0.8651695,0.40517884,0.8943213,0.4214647,0.87042886,0.41763842,0.877793,0.41893014,0.86892605,0.4471524,0.87232345,0.44825935,0.8687655,0.4736547,0.8684744,0.4754848,Neutral
0.07545896,0.7904377,0.07791746,0.7853422,0.07318451,0.78644425,0.08328583,0.78192073,0.07137241,0.7850993,0.091585375,0.7977846,0.07020493,0.8040848,0.10379841,0.8247847,0.0655696,0.8373333,0.10980649,0.85054904,0.06683345,0.8619443,0.09411385,0.85223895,0.08163087,0.85549474,0.09757328,0.8886397,0.091275714,0.8913013,0.09845476,0.92366356,0.09809641,0.9256134,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.6376341,0.79370767,0.64888155,0.7938056,0.63304234,0.8175417,0.6553854,0.8167021,0.62493986,0.84503025,0.66115797,0.8428782,0.6216257,0.86460656,0.65878165,0.8618024,0.63656396,0.868908,0.65071833,0.86817575,0.63485664,0.8994812,0.6471202,0.8989127,0.6350422,0.93061966,0.64494246,0.9298494,Neutral
0.9005476,0.68884957,0.0,0.0,0.89924943,0.6851195,0.0,0.0,0.8948525,0.6790916,0.90123653,0.6901177,0.8840531,0.6843109,0.90149295,0.7162513,0.86914575,0.7048364,0.9035467,0.7346263,0.8654246,0.7234347,0.8896615,0.7249624,0.87913287,0.72265303,0.88725966,0.7657037,0.8776988,0.76399374,0.88356483,0.8044962,0.87474096,0.8042867,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37796578,0.8621023,0.35992166,0.8879056,0.38149565,0.8824816,0.35890788,0.91646516,0.39249706,0.8924481,0.35650852,0.9303086,0.39088362,0.8799022,0.36338595,0.951145,0.37723866,0.9495022,0.3621539,0.98956436,0.37662542,0.9884559,0.0,0.0,0.0,0.0,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57213825,0.82146573,0.5576664,0.8346779,0.5761347,0.835671,0.54705715,0.859464,0.58571553,0.8651011,0.551254,0.8799466,0.5921366,0.88847977,0.560786,0.8864433,0.57130927,0.8869621,0.56435764,0.92677146,0.5702318,0.9272379,0.56505024,0.9610002,0.56424654,0.962146,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.56628,0.4885142,0.5770875,0.48936424,0.5609942,0.5080972,0.57983977,0.5082791,0.55435425,0.53318286,0.5838047,0.5306851,0.55295855,0.5467238,0.58219975,0.53954715,0.5633943,0.55348927,0.57521135,0.55379826,0.56624967,0.5854567,0.57301295,0.5858661,0.5678318,0.61410445,0.5700913,0.61486644,Neutral
0.8992035,0.8456361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9110305,0.8500059,0.8943946,0.8438112,0.91694546,0.87884235,0.8811474,0.8614942,0.9180929,0.9096957,0.8751132,0.87985605,0.8968069,0.8802792,0.88708305,0.8760804,0.88861245,0.917943,0.8835572,0.91424835,0.87545985,0.9597038,0.873214,0.9566088,Neutral
0.012711526,0.53382874,0.013986418,0.5289691,0.01024514,0.53111756,0.017893393,0.52733946,0.008223759,0.5328784,0.024084087,0.5412388,0.009647544,0.55144924,0.034734342,0.55962235,0.009851766,0.579032,0.04151843,0.58102,0.013230252,0.59650207,0.033760525,0.5889637,0.0249691,0.59450704,0.03415273,0.62581635,0.029315885,0.6305695,0.040025365,0.6548633,0.03800459,0.6587058,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88721293,0.36068326,0.87376374,0.37404335,0.88833314,0.37891033,0.8649559,0.3916215,0.8915688,0.402995,0.86534196,0.40405166,0.89439434,0.41969854,0.870162,0.41466448,0.8786431,0.41605338,0.86879605,0.44418207,0.8727515,0.4454179,0.86804616,0.4715244,0.8684044,0.4737605,Neutral
0.9794457,0.34296045,0.98083174,0.340425,0.9781725,0.33978418,0.0,0.0,0.9751534,0.33931312,0.9822792,0.35626698,0.96902865,0.35202578,0.98443145,0.3777665,0.95922565,0.36983627,0.98322093,0.39699474,0.9531515,0.3912375,0.9713513,0.39213806,0.9637177,0.38965845,0.96392083,0.4263006,0.9612814,0.42423648,0.9577297,0.45561498,0.9584173,0.45415437,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53048766,0.7095066,0.5464306,0.7138989,0.5261819,0.72736984,0.5522863,0.73919034,0.52740556,0.73318464,0.55463207,0.7538561,0.5317511,0.7549579,0.5417039,0.75623614,0.53367144,0.79210246,0.5378554,0.792323,0.53573877,0.82532185,0.53673196,0.82608193,Neutral
0.30741432,0.4472254,0.30941895,0.44393685,0.30580834,0.44421533,0.3129699,0.44567692,0.30404052,0.44626126,0.31777903,0.46367553,0.3018771,0.46326864,0.32335395,0.48401624,0.2966565,0.47919816,0.32248288,0.5031913,0.29751626,0.4896724,0.31591374,0.50160927,0.30638856,0.5015189,0.3151294,0.52829516,0.3089791,0.52804786,0.3166143,0.5526256,0.31452638,0.55171627,Neutral
0.56592304,0.8339803,0.5688213,0.8301302,0.5641505,0.82925755,0.5729399,0.8287674,0.56148595,0.8262841,0.5768264,0.84538895,0.55785716,0.8404872,0.58382,0.872523,0.5487944,0.8617574,0.58838594,0.89854294,0.5501301,0.880726,0.57044256,0.89257175,0.5593695,0.8902932,0.5670089,0.93243355,0.5626897,0.93007964,0.56417876,0.9655849,0.56466734,0.96328145,Neutral
0.07451334,0.79303783,0.07666339,0.78804207,0.072191745,0.78932804,0.08177388,0.7853998,0.07031833,0.7888487,0.09068743,0.8018796,0.06898753,0.8082562,0.102957375,0.82928246,0.0654408,0.8411708,0.10843525,0.8577747,0.068661764,0.86536276,0.09494607,0.85675037,0.082060196,0.86023676,0.09749523,0.8919947,0.09003534,0.89484745,0.09851078,0.92327136,0.09732606,0.9253425,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.6384441,0.78959846,0.6486782,0.7894121,0.63427293,0.8130668,0.6555909,0.81156963,0.6261034,0.8409659,0.6606771,0.83662486,0.62177813,0.8618666,0.6577374,0.855179,0.6382938,0.8597404,0.65166265,0.8587494,0.6355153,0.88930905,0.6473034,0.8885198,0.6370367,0.9242227,0.6466054,0.9229794,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57696694,0.4872216,0.5603641,0.50630444,0.5795668,0.50694954,0.5537157,0.53228277,0.58392066,0.5300103,0.5523108,0.54536724,0.58298963,0.5378311,0.56249374,0.5546614,0.5745833,0.55518,0.5655792,0.5868349,0.5730614,0.58730024,0.5666555,0.61638385,0.5703345,0.61745393,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3778388,0.8592359,0.36036184,0.884569,0.38097006,0.87902474,0.35881463,0.91114366,0.39198455,0.88641685,0.35654035,0.92314476,0.39042702,0.871096,0.36406076,0.94566363,0.37703353,0.94408756,0.36443254,0.9826935,0.37622347,0.98163396,0.0,0.0,0.0,0.0,Neutral
0.90195334,0.692256,0.0,0.0,0.9005768,0.6880039,0.0,0.0,0.895764,0.681993,0.9009074,0.6958561,0.8848459,0.6883987,0.9002678,0.7212537,0.8721674,0.7076141,0.9030276,0.7397751,0.86634004,0.72991234,0.8900077,0.7363298,0.8796639,0.73352075,0.8921421,0.7750685,0.8782749,0.7726491,0.89118975,0.8075285,0.87571114,0.80639756,Neutral
0.012869686,0.53410214,0.01433593,0.52886033,0.010215939,0.53125983,0.018708935,0.5275104,0.008413599,0.5337995,0.02500719,0.5428573,0.010728179,0.5541766,0.03566619,0.56123656,0.01108897,0.5824961,0.042731684,0.58245313,0.014084248,0.6000655,0.035073746,0.5914539,0.026263898,0.5973958,0.036610607,0.6292502,0.031336624,0.6343945,0.04290734,0.65826535,0.039428674,0.66243494,Neutral
0.9035807,0.8511064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130688,0.8549654,0.8876048,0.8468751,0.9176312,0.8890749,0.87379575,0.8657849,0.9207644,0.92154646,0.8723872,0.8871374,0.8985733,0.8907698,0.88343984,0.8876438,0.8941097,0.9170863,0.8834517,0.9178222,0.88095933,0.9516086,0.87997645,0.95739317,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88672626,0.3584494,0.8726904,0.3724518,0.8876518,0.37745097,0.86419433,0.39114633,0.8906048,0.40293083,0.8657588,0.40369245,0.8935374,0.42025012,0.8693873,0.4145825,0.87822235,0.41609287,0.86854976,0.44375262,0.8729541,0.44506556,0.86813545,0.47098127,0.8688813,0.47336748,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5321048,0.70522875,0.5469459,0.7101941,0.52725726,0.7194185,0.5511515,0.739888,0.5297961,0.7205153,0.55251026,0.7589593,0.5324782,0.7542353,0.5416326,0.7559265,0.5343333,0.7916201,0.5381686,0.79321325,0.5370108,0.82351726,0.5357332,0.8250291,Neutral
0.30701625,0.44849864,0.30887902,0.4452013,0.30538124,0.44555342,0.3122447,0.4469084,0.3035044,0.44762084,0.31737176,0.4652339,0.30093285,0.4650589,0.32299337,0.48664996,0.29616824,0.48212415,0.3225134,0.5080523,0.29768497,0.4941352,0.31605843,0.50510633,0.3062,0.50523275,0.3156887,0.53032714,0.30865848,0.5303121,0.31714103,0.5544468,0.31420365,0.55379874,Neutral
0.9806217,0.3452892,0.0,0.0,0.9798283,0.3422526,0.0,0.0,0.0,0.0,0.98240685,0.35714805,0.97110087,0.3530194,0.9840516,0.37953982,0.9582698,0.36925226,0.98521423,0.40101343,0.95444524,0.3863137,0.97116375,0.39501098,0.9648571,0.3926352,0.9644026,0.4268547,0.9616051,0.42483672,0.9581232,0.4584577,0.957482,0.4572727,Neutral
0.56675583,0.83565384,0.56889915,0.8318337,0.56505394,0.83103925,0.57147676,0.8312515,0.0,0.0,0.57509315,0.849651,0.5572277,0.8445214,0.58233756,0.87706643,0.5462926,0.86601835,0.58652824,0.9035377,0.5479993,0.8847687,0.56910074,0.8995498,0.55885404,0.89745367,0.56568336,0.93626344,0.56229603,0.93435943,0.5638668,0.9676725,0.5641295,0.96593606,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.6384573,0.78651834,0.0,0.0,0.6348988,0.8095043,0.6564506,0.8070118,0.6257898,0.84001094,0.6623531,0.83284485,0.6216108,0.8630279,0.6598116,0.8515191,0.63923013,0.85844374,0.65238094,0.8569515,0.6367458,0.89279145,0.64645284,0.89150345,0.6356954,0.9299993,0.6427408,0.9283207,Neutral
0.90407205,0.6981183,0.0,0.0,0.90268594,0.694466,0.0,0.0,0.89809036,0.6887954,0.90513915,0.70144373,0.88701236,0.6926099,0.9041571,0.7303187,0.8721743,0.7105398,0.90369344,0.7549819,0.86774164,0.73107,0.89208955,0.7347853,0.8805855,0.73115224,0.89233285,0.77356297,0.87971944,0.770575,0.88927275,0.80677766,0.8766419,0.8049741,Neutral
0.07539436,0.7960809,0.07753511,0.79111654,0.07244966,0.7924718,0.08172841,0.7889522,0.06945696,0.7926141,0.08979403,0.8056868,0.06676896,0.81207436,0.10149431,0.8326949,0.06296746,0.8437181,0.10659482,0.8613458,0.06459794,0.8678818,0.09398842,0.864922,0.080245465,0.8686115,0.09793515,0.90233463,0.08933905,0.9054908,0.09815629,0.9339954,0.09699779,0.936303,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37787086,0.8538668,0.3613118,0.8802811,0.38213077,0.8737412,0.35851496,0.9050366,0.39343914,0.8758021,0.35411447,0.9159219,0.38971072,0.85855526,0.36637154,0.9417115,0.37914678,0.9393355,0.3682725,0.9795845,0.37756935,0.977357,0.0,0.0,0.0,0.0,Neutral
0.90366876,0.8565167,0.9055459,0.85207653,0.90099853,0.8522873,0.0,0.0,0.0,0.0,0.91378295,0.86382276,0.8885721,0.85744804,0.91879255,0.89466,0.8746923,0.87527466,0.9212015,0.92548865,0.87344205,0.89149445,0.8962118,0.91176987,0.8813822,0.9082501,0.88824767,0.9511754,0.88127023,0.9487451,0.87884504,0.9808873,0.87972146,0.98072034,Neutral
0.0135630695,0.5340262,0.014917309,0.5290076,0.010984758,0.5311912,0.019029696,0.5281158,0.009074777,0.5337955,0.025091445,0.54316115,0.010777102,0.5542484,0.03569623,0.560891,0.012575764,0.5832702,0.042752005,0.5816908,0.01732461,0.6026128,0.035485137,0.5897156,0.02644194,0.5957839,0.03935914,0.62490964,0.03206067,0.6302135,0.046042025,0.65463763,0.039761208,0.6590802,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.5655358,0.48285064,0.5770191,0.48369315,0.5601514,0.5020567,0.5798594,0.5024514,0.55420077,0.526497,0.58428895,0.52485275,0.55331975,0.54095954,0.5832482,0.5348661,0.56290346,0.54807997,0.57535845,0.54854965,0.56583387,0.58045274,0.57332194,0.580981,0.5677298,0.61008185,0.57123065,0.6109163,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53337926,0.7032206,0.5478436,0.70742375,0.5277126,0.7167644,0.5521259,0.7363933,0.5293701,0.71757126,0.552709,0.7558587,0.53328013,0.75126106,0.5420716,0.7524462,0.53387886,0.7869446,0.5373856,0.78824276,0.53646225,0.8182872,0.53488106,0.8191603,Neutral
0.9819105,0.34608564,0.9830872,0.34360173,0.9804939,0.34321043,0.0,0.0,0.97715914,0.34256175,0.9846413,0.35876226,0.97003144,0.35448197,0.9869328,0.38169616,0.95907444,0.3713104,0.9875357,0.4058252,0.9556176,0.39120865,0.9739142,0.3971694,0.9654028,0.39494327,0.9667196,0.4269769,0.9624788,0.4252684,0.9590134,0.4585475,0.9584955,0.45749044,Neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8859293,0.35517073,0.87244165,0.3683721,0.8867228,0.37350675,0.86371136,0.38661143,0.88935417,0.3988321,0.8650944,0.39957237,0.8923754,0.41717735,0.86854863,0.40960908,0.8769802,0.41112876,0.8678503,0.43853235,0.8723909,0.4398753,0.8666998,0.46414074,0.8680331,0.46659058,Neutral
0.3070898,0.45214325,0.30904296,0.4487825,0.30541956,0.44891757,0.31238326,0.45019895,0.3031883,0.45031282,0.3173982,0.46789652,0.29995936,0.46708655,0.32301202,0.48944664,0.2950784,0.48410594,0.32258508,0.50964457,0.2970385,0.4959032,0.3161861,0.5066475,0.30547073,0.5066359,0.317963,0.5307068,0.30835962,0.53055304,0.32067204,0.5553505,0.31398863,0.5546682,Neutral
